	L01	L02	L03	L04	L05	L06	L07	L08	L09	L10	L11	L12	L13	L14	L15	L16	L17	L18	L19	L20	L21	L22	L23	L24	L25	L26	L27	L28	L29	L30	L31	L32	L33	L34	L35	L36	L37	L38	L39	M01	M02	M03	M04	M05	M06	M07	M08	M09	M10	M11	M12	M13	M14	M15	M16	M17	M18	M19	M20	M21	M22	M23	M24	M25	M26	M27	M28	M29	M30	M31	M32	M33	M34	M35
idv361	-0.0448096610803957	-0.00515003792138079	0.0189709925585187	-0.0470586569331871	-0.0429960429989873	-0.00741062183742597	-0.041118818629796	0.0350417773839867	-0.0092071197288416	0.0651529597037157	0.0205839148390101	0.00659460676635404	0.0338862978409567	-0.0147257690784707	0.0113141187309094	0.0429172963681299	0.0483853379694839	-0.0133921988838329	-0.0192848787208612	-0.0521864208534758	0.0473944396920438	0.00845679820773704	0.0351682771770048	0.0264396909407342	0.087718927257951	0.067642989038381	-0.0390577304136239	0.0328961860698848	-0.0666184491537521	-9.03540258615271e-05	-0.0373287610457327	0.0677629154134562	0.0629037916265957	0.00154379671105799	-0.00488613887718153	0.0208688545106232	-0.0390666575887139	0.0452819868120956	-0.0165030596759933	-0.0752607319247042	-0.00278146789586904	0.0378537548589507	0.0482115960635714	-0.0166408209853581	0.00197824708380507	0.022226762816945	-0.0309995167771512	0.0530755249446945	-0.0391083791507261	-0.0581002814897597	0.0147824940358087	-0.0484623301365557	0.047730821880616	0.0272278312065051	0.0663062348261359	0.00363042186165063	-0.012634511865262	-0.0033001690370087	-0.0460445300678355	-0.0480584298615379	-0.0223650881581269	0.034316552827027	0.0541040421387369	-0.0382799025646372	-0.038274710961459	0.00231647179669616	-0.0562971799626714	-0.0669578552098741	-0.00541862928545904	-0.105088471716862	-0.0738706207929423	-0.0389948844370272	-0.0628196223027967	-0.0113970223704093
idv362	-0.0417988595238135	0.101546324310777	-0.0397573586153266	-0.0191229096603274	0.00489572308132661	0.0806665522369444	-0.0119844834845421	0.0409663753480853	0.0935573431268113	0.0797124142336945	0.0363534868406869	0.0371480618882825	0.037491671546781	0.035577255829481	-0.0243279775689192	0.0215819255357052	0.00661905331591011	0.0712169408513717	0.0934522056782692	0.0329068145968218	0.0759822813825187	0.073504825459289	0.0358671170668032	-0.0143231988213305	-0.0175827556773848	-0.0357579985617786	0.0060136668893276	-0.0431847850867473	0.0202388438196341	0.0445496241722948	0.0816137691217035	0.0868958565801274	0.0978096444804548	0.065060401361727	-0.0200974583881036	-0.0386407953343278	3.61508526199973e-06	-0.00583339154642587	0.0817435612725569	-0.0446829426851855	-0.0106333686622871	0.0605103856014084	0.0870715488248521	-0.00646821077451891	0.0333001202667439	0.0241669506282895	0.0308578051391145	0.0462717424392359	-0.0103513442673374	0.000669782506172162	-0.0038877005807402	0.0105404013997869	0.015883857337443	0.0362335136215196	0.0101414634241875	-0.10699095013304	-0.022847889054173	0.0738594734733833	-0.0282289188561256	-0.0167695421235974	-0.0223017784978274	-0.000206312247577937	0.0120141543536437	-0.0527263865092405	-0.0192435957862443	-0.0382396305879307	-0.13912325877837	-0.100620692073974	-0.0765154416128165	-0.0985167268223329	-0.0254524550528651	-0.00984514580021098	0.0255042040253623	-0.0115098353927001
idv363	-0.0276817934445522	0.00793475595879112	-0.0133619788033971	-0.00825924216656513	0.0247747554357966	-0.00838841747104523	0.024538984971916	0.0306181560869309	0.0396036508000005	-0.0281126141685296	-0.0213821050808131	-0.0427313733105413	-0.0833106254288108	-0.00487453050913842	0.0408731317283065	-0.0453434443439036	-0.0932644700422683	-0.0262761978103786	-0.00355441288351197	0.0348548193355466	-0.0312333714675978	-0.0354510910272647	-0.0258370592451536	0.0036541837242062	0.0755980442571238	0.0496345930900468	0.00174203876838956	0.0421256622752354	0.00271092442023934	-0.0563041813820556	0.0156183714473794	-0.0218962775701524	0.00589110462967058	0.0395693391822404	0.0176524597821128	0.0330767382773438	0.0385125703146736	-0.0407556573416521	-0.0576552377694361	-0.0349580392902091	-0.0371552046148173	-0.08523656589434	0.0583283577443128	-0.0405090860254657	-0.00953912655729426	-0.00767800042890011	-0.0213089748106576	0.000226242706268354	0.0209076472221268	-0.0280194427423739	0.0379647372185046	-0.0557352338952162	0.00557857312035696	-0.0265847891107775	0.01699134473256	0.0407453739129832	0.0618113900732657	0.0454729112523451	0.0493688949782548	0.0312106369956984	0.0046668651519503	0.026920921070051	0.0707267567721712	0.0373564196058635	0.0380315400575918	0.029344819393717	0.0368991457018208	0.0326006650058933	0.0276225482758604	0.0118136469037447	0.00968110844600551	-0.0612470621267071	0.00445164474345413	0.0111196696656312
idv364	0.0582566163409495	-0.0276358323265955	0.00105567561028231	0.059982800494354	0.00309629792681926	0.0168597433147117	0.0142424610834025	0.0406423320125802	-0.0107706924577915	0.0423015207915004	0.0567489160682254	0.0543461172642788	0.0128225702759776	-0.045182091852339	0.0220494215038859	0.011363450552807	-0.0655761258339348	0.0113270020904854	-0.00846071713214015	-0.0593567103248185	-0.0309687301282582	-0.0503039983107066	-0.0151960385113962	-0.0114796070524451	-0.0552199243715713	-0.0368391472425387	0.0593035863088461	-0.00421012804385962	-0.0496563031724904	-0.0420612601949756	0.103365007340748	0.0156009935081846	-0.00599213004562724	-0.000439385152944094	0.0702326013871721	0.0921984734823302	0.0838566540407766	0.0671827567612743	0.0148724092055975	0.0917345447344825	-0.00569979742239354	-0.0794809833408131	0.0227651425234754	0.0660003923605328	0.0327769958053251	0.00552034223526209	0.0382385551837034	0.040670023032148	0.0260062206974737	-0.012959580718868	0.0628900761267405	0.0371517200208923	-0.0921021536332128	-0.155396485731749	0.0050103776251268	0.020263903488778	0.0567666330671013	0.0440744481991149	0.0490397962904148	-0.0872109266516488	-0.0673131284817434	0.0167606261039656	0.0474068576303914	0.0557097672334126	0.0721515585125241	-0.0110047239899781	0.0466104980611099	0.0327583536845089	0.0676654745516039	0.00631307272908463	0.0418684431017775	0.00883615506338271	-0.151759351590279	-0.0710401164918114
idv365	-0.0404261178881664	0.0956002274790646	0.0233779002589168	-0.0767685916081137	-0.100014459055807	-0.000906087472966431	-0.0531895878628584	-0.0142840812958165	-0.00486057559040281	-0.0032446178832334	-0.0437888724088748	-0.0436630005474457	0.0360139701548032	0.0227807766217582	0.0546027279588977	-0.0109547943793353	-0.0209584780892302	0.0619948968928376	0.0148108162458219	-0.0114493764527231	0.104077125153478	0.0996443640541238	0.0644004562597579	0.0184908063551643	-0.0127847316990909	-0.0304139855322201	-0.0828071505222345	-0.0393114990279349	-0.102733412023404	0.0182723525839262	-0.0381905263539815	0.0201477577007646	-0.0378368348812689	-0.0258964422688458	-0.113689650139574	-0.0884915710373078	-0.0933672972603234	-0.0491038833142298	0.085676223102185	-0.0896490675508224	0.0119908971555293	0.0587387683599245	0.00056660898212775	-0.0840104554383159	-0.155414970571665	-0.16850086320702	-0.108985001164821	0.012042846390503	-0.0229824892429968	0.0275926350406308	0.0193236949253261	-0.0589394262228974	0.0854785540305295	0.0295988351100134	-0.121101280983118	-0.148901229571888	0.0209320469585069	0.00406736087720257	-0.0616898383913478	0.0227835776211842	0.0220597872028159	-0.0263221076319863	-0.00125884221823892	-0.0527016720919641	0.0636014064845439	0.0701361012630106	-0.0495486750197673	-0.0793112532328355	-0.0605019049891118	-0.0449970946911661	0.0248400221328393	0.110208399132999	-0.00478734671768923	0.0282984319804309
idv366	0.0160772474797577	0.0184372358701128	0.00559816510312981	0.0247991062469299	-0.00582496122778161	0.0147783733265604	0.0646299995239487	0.04455524164825	0.0415052877180677	-0.0234346390604594	0.000115560756211749	-0.0528612428875228	-0.00844343022136157	0.0912329023864042	0.0397545362596229	0.0601349253805268	0.0559594204996734	0.0564026162333123	0.0663512586921933	0.0842767279668028	-0.0461096341902069	-0.0318646691076793	-0.0690135409671226	0.0152298987962009	0.0501771096640593	0.0516938030237175	0.0311011740974494	0.0163034621398219	0.0686243618556751	0.00404389999549289	-0.0146470757246148	-0.0319552792518027	-0.00715243661238165	0.072595730405995	0.0642275869483847	0.0378390201024624	0.0354192515892162	-0.0082738931900498	-0.000296143796586229	-0.0267082959180777	-0.0222874096466147	0.0276710135928407	0.0245071806903426	0.036238537409962	0.0111947569977199	0.0155714427197228	-0.100773410064593	0.0299527307534895	0.0359413771655606	-0.0840914848150089	-0.0331839175216464	0.032964817064141	0.0403872850034631	0.0446846817733089	0.0726152641837063	0.0377183306407109	-0.00534146246083588	-0.0350473758370049	0.0452028598295834	0.0286531392461639	0.016424247806556	0.043535117126417	0.0404420844337334	-0.0177059900734457	0.0665985477999295	0.0449224439124874	0.0291038794517257	0.0804210924748094	0.0691620600467164	0.0263441834826892	0.00232403002215418	0.000200956874686707	0.0542236271365906	-0.0103898460207724
idv367	0.0459292719808466	-0.040818898234629	0.0245367615456516	-0.0697705174015085	-0.0405410344209025	0.0154843786046935	0.0381142179192304	-0.0045240520879708	-0.0337190097936994	0.020747488169023	-0.0345324093531611	-0.00296006653888939	-0.0407641316543855	0.0375759367617415	0.0175219771999306	0.0083158884643375	-0.0977182838853349	0.0103966620473557	0.0171017974989756	-0.0101261772108595	0.0310633444347226	-0.0169750458340289	0.0224786083435453	-0.0110221388623911	-0.0723733993181882	-0.0305523568274644	0.00839193104244856	0.0074420172125203	-0.0596771354024197	-0.0761087652439675	-0.00145207949793329	0.00455064559918517	-0.0127035148604875	-0.0105042321226584	-0.0809409596017795	-0.0233967735625365	-0.0322151191596605	-0.0493526312743881	-0.0040047360301526	0.00969092591888162	0.00661168112136561	-0.0891930594248428	0.0391929325618211	-0.00824871584463804	-0.00204702080089262	-0.0318507902245343	-0.0229934142901558	0.0174770171275211	0.0749283143042452	0.0556457147287156	-0.0217781146335902	-0.0900717521299033	-0.0480181878623794	-0.0299597598002592	-0.0638546081140141	0.00340685907034624	0.044692278758233	-0.0321979056685685	0.0425614370632538	0.033203976658004	-0.0199517203008949	0.0162772191358228	0.0489633292518889	0.0871208268569169	0.00704833451713498	0.15119047736782	0.00942408002253724	-0.0334017639916072	-0.0224047414382292	-0.0377989492326117	0.00447125446640183	-0.0126901241035654	-0.00147103073475907	-0.0673778334175559
idv368	-0.0382666432625806	-0.0123148096237286	0.00344628955215673	0.0108895387174492	0.00884643244200823	0.0544883636888232	0.0518911785150221	0.0284411975456577	-0.0106210694479943	-0.00141544282984162	-0.005344013360622	0.0213882802565504	0.0764390556292726	0.0501508120160893	0.05351643742289	0.0620158040305259	0.074171478878474	0.0263505758018125	0.0352164842124536	0.0577506338198506	0.0173526569923207	0.00122021853693564	-0.0268478582499965	-0.0498079359412119	0.000462089729329622	0.0649406143375407	0.0636011351321325	-0.0147704200282155	0.0344739151796081	0.115004941439485	-0.00838400059360269	0.0508261090693455	0.0156290036324329	-0.0388775106428598	0.0262711950387127	-0.00360209199799454	0.0389265603334896	0.0419438089464603	0.0554776281253282	-0.0441544627159894	0.0136042985865951	0.0441285426508758	0.00225654703857165	-0.0118349204582992	-0.00267426312638753	0.0107257544762256	0.0106953770940722	0.0163127183721784	0.0102005767728666	-0.00719554549991789	-0.0222484231797778	0.0399513018054079	0.0455332770719675	0.0683851723230422	0.0811279988618341	0.0158828530478866	-0.00613362434177198	-0.000728438672159765	-0.0453779260292184	0.024029046106124	-0.0157038696275617	-0.00771848085098959	-0.0143396720013426	-0.0379416190746224	0.050749078365736	0.0500700113918622	0.0255220012612781	-0.0263183923438914	-0.0288677544554275	0.0319577040482793	0.00161031561619587	0.0390427678240403	0.0335883741981151	0.0483153210978581
idv369	0.059432432917139	-0.0416184906295547	0.0288235878023764	-0.0532206924178969	-0.0650579802641246	0.00529089824838419	0.0376019088454904	0.0446815753022347	0.00716755208236205	-0.0282094165876468	-0.0463397577622629	-0.0381787928814821	0.0716082948058591	-0.012387503824668	0.0067377398340082	-0.016787043112605	-0.036994156366096	0.0649739412983778	-0.0249667493283786	-0.0255809677849943	0.00572940853809762	-0.0294483468106845	-0.0265644705701253	-0.0130105518825307	-0.0469130859914847	-0.0523694555093056	0.00472025464438448	-0.012886389595985	-0.0391694320897271	-0.0467093710087862	0.0395533044727636	-0.0394286706768828	-0.0584837112364433	0.0105651209514288	-0.056385946892535	0.0195684666474367	-0.0140761630880181	0.0178798900598383	0.0667836597922645	0.0137851661808007	0.0109392101483903	-0.0075506599527447	-0.00423067865831389	-0.0227046683927013	-0.00343167564746476	-0.00240912774297297	0.0359548517453781	0.00948567324587343	-0.00985508828455778	-0.0583651685681607	0.0336840199946214	0.024151177025322	0.0409504125615897	0.0303980716787037	0.000806989776040073	0.0311091045098301	0.0210052593137279	0.0290986600888886	0.037098378794945	0.0113627057473896	-0.0131001668544959	-0.055890315550361	-0.028744234125079	0.00764637358094042	-0.0140325121215171	0.0619344166538423	0.0481600015249239	0.047394226431802	-0.00017396052441435	0.0302449911216119	0.0558884986019597	0.0604054629334415	0.00116941849113434	0.0106498313309207
idv370	0.0681104633083622	-0.0449359608888426	0.035172412844592	-0.02838690874603	-0.0799065741691547	-0.00120706531182013	-0.0164763795754663	0.0103904787014046	0.0148591550697317	0.000329889171990504	-0.038214428920284	-0.0503049295762881	-0.0209979748690702	0.0943118668901846	-0.00938117760754477	-0.0101930764229716	-0.0105258033736925	-0.0113866184196963	0.00651846730815189	-0.00191056563849082	0.032947061433854	-0.0164766214483605	0.0106582359260736	0.00525238382723039	-0.0485275705961312	-0.0465750758562904	-0.00403382289493118	0.0715115330090919	-0.0838623484536517	-0.0721132117199424	0.0147368544596509	0.0237255171176254	-0.0325692696933248	-0.0280527150364082	-0.0538034223731882	-0.0560885284307154	-0.0753363748395745	-0.0103204780653568	-0.00500812709415401	0.0353221340809629	-0.00694554815868587	-0.0413363807094386	-0.0117089194094893	0.021154678314054	-0.0148330016637352	-0.000888657504872386	0.0292678526424515	0.00302457423763704	-0.0125314435147133	0.0618387122127358	-0.0129503666594137	0.035169670549441	-0.0565668543420785	-0.049255089488238	-0.0504898244211579	0.0143104448974416	0.0391158551075082	0.0274810327018089	0.0556618961974986	0.00188001005104025	-0.00790604710451882	-0.00159032977706612	-0.016498670181191	-0.0150898198249172	-0.0262054230782983	-0.0273190313256554	0.0156318356451076	0.000165597873081841	0.0111351365638621	0.0256343660444728	0.0200367128009948	0.0146075622653944	-0.0329290465337523	-0.056509509924644
idv371	-0.0494996502414463	0.0202581439760382	0.0231481836128281	0.0152595302446931	0.0553831566833142	0.0214029295833589	0.0236145350129688	0.033483565920184	0.0191095320471387	0.0138783459739626	0.035396817801232	-0.0225576587854702	-0.0469529769509667	0.0152650829129267	-0.0579206923281341	0.0951958806467339	0.0869748340785967	-0.0465924121158237	-0.00704607175572852	0.0382992181708149	-0.000105094916612146	0.026322113730163	0.0954431219680146	0.0785367269553153	0.0740052058899598	0.0571216848936332	0.0760213028115606	0.0535815464218934	0.0711457105453297	0.0262238888450671	-0.00870282089178017	-0.012065910365853	0.0188877492414031	-0.00280134733946352	0.109674919706204	0.0206501190899575	0.0606741008000379	-0.0420567610477775	-0.0162401625169821	0.00429337029019913	0.00224466682334839	0.0446435116599334	0.0561320805060384	-0.113395924553128	0.0215644352852236	0.0333835442225461	0.0127301959140729	-0.0368371472129339	-0.0165284988645193	-0.039432946762795	0.0287571774025491	0.0439356317820746	0.0160147056498987	0.0421538508956573	-0.00447540105626828	0.0205150040999179	-0.0690777536483687	-0.0512592311421775	-0.0217746820623199	-0.0223815246374485	0.0710635421505637	0.0500031003720837	-0.0262271330280822	-0.0345603294299093	0.000292867795970318	-0.0573603438021055	-0.0228811268095072	-0.0404230338454847	-0.0542445429977268	-0.0042164496596553	-0.00577911653471315	-0.0335354633942908	0.0675205728223181	0.0231517303289633
idv372	-0.060037337440096	-0.00991106301903753	0.0439055025498702	-0.0527451684466427	-0.0571404215043032	-0.0384630105084346	-0.0642353037150899	0.0646035829643461	0.00824255622153886	-0.0156155085006672	-0.102857691653044	-0.144375033222429	-0.0256757150922653	0.0230698232035625	-0.0182190304678516	-0.0324834821092035	-0.0054928489171304	0.0110139289818	0.057148654743784	0.047473686056162	0.0707066147651101	0.0585859017919117	0.0499822473725773	-0.0390240827165016	-0.00529607342768792	0.0590425879433362	0.0162298257075642	-0.0497813318313978	0.0432655757715237	0.0583504535671422	-0.0923380424078711	-0.038969376774085	-0.0705893734399595	0.0530250648909892	-0.00293616175084407	-0.106744669152418	-0.0424814769775829	-0.123044741748173	-0.0470243981529751	0.0249415271181183	0.0199539265971981	0.0316351180115062	-0.0112950276560149	0.0311464536013473	0.029325221501837	0.0213107156392425	0.0193650131148465	-0.0366790524737818	-0.0773929191862087	0.0120749885851521	0.00438363923283599	0.030971139388115	0.0374742323764688	0.0599414771782477	0.0588022669968954	0.0136942621465359	-0.0176694000619797	-0.0711555886861134	-0.0491343716807625	0.00204442872549999	-0.0211349436481645	-0.0794936618569448	0.0186985978363926	0.00823035712566938	0.0154485405418721	-0.0623174381489678	0.000652164928567781	0.0513517635741674	0.0999027550769669	0.0111383189528868	-0.0226236588319582	0.0156893157115509	0.0412897086118057	0.0539812596485194
idv373	-0.0163335109922812	0.0152510166163447	-0.00141612343675842	-0.0416231215485013	-0.096694876211373	0.0216923183715196	0.0639694314390208	0.0687961903946069	0.00385551245546232	-0.0129901512801915	-0.031822286813118	-0.0660110265332394	-0.0108479126614005	0.0256436253062019	0.0305026477087459	0.0271876452148692	0.00434900496859706	0.0447852411088022	0.0245510116477937	-0.000761231604355784	-0.00884477126996936	-0.0198893375206303	-0.0715244511193625	0.0157969886620326	0.0465463656374856	0.0296675433666183	0.0171325396221179	0.0309196111605461	-0.0531148795617822	0.0563797396274413	-0.00594012147682274	0.00810754115706028	0.0317087373674283	0.0824774692139996	-0.036453294798331	0.01868896527823	0.00947194499069165	-0.0477047615216155	0.0792467269680113	-0.10606804009397	-0.0198283416342575	-0.0510384529167394	-0.0258308335165041	0.0045985380229694	0.0112921837996584	-0.0267952871964549	-0.00332715433730093	0.00659643312386203	0.00101501072932503	-0.0217098214767844	-0.00448699592307598	-0.124672298580596	-0.0374312592018349	-0.0102565387567425	0.0267382204864192	0.00344978873073407	0.0286665445986388	0.0399799581190438	0.0204688305138935	0.0559099200970537	-0.0250819323213716	-0.0239230739510018	0.0648377459029862	0.0125214520502387	0.00657284448144119	0.00393621926788754	0.0240661818560369	0.0300912051241463	0.0380356857201066	-0.0186342315708551	-0.000975231446254765	0.00664510743848781	-0.0443534448252672	0.000550345046859748
idv374	0.00116764752205149	0.00872133248269455	-0.00993132681922222	-0.000883679250094791	-0.0889324717638437	0.0929074435646834	0.0550069261332316	0.0647363975099896	0.102007729587445	-0.0769281986301482	-0.0572599384471956	-0.0614355949264729	0.0341178013402084	0.109385612240211	0.0985609674421467	0.104880410982656	-0.0140988222222249	0.0977219933577094	0.137367941747946	0.0678092560327863	-0.00549566112385656	0.0223321071838964	0.058421370691313	0.0293930739055787	0.0717253937935204	0.0385802526084913	0.0460828817036349	0.0588761915424952	-0.01474460269866	-0.0159314280507664	0.0691425788582578	0.0453779876889779	0.0656684616052281	0.0323483075718323	0.0417184363211325	0.0343742604717498	0.0225306126495482	0.05848592165886	0.0276191527918785	-0.0642275878414301	-0.141581427335606	0.0426795790065167	-0.0103001588087805	0.126136460550471	-0.100004468791646	-0.0388583459718409	-0.147806732978641	0.0691555617214236	-0.0245471573597426	-0.029600279716306	0.00632058174967042	0.0118994346803284	-0.020696432770002	0.0123965799718959	0.0548567890763526	-0.107858367328344	-0.016462531115315	0.0133016530130048	-0.0607090091206654	-0.054800052136694	-0.0137230205818302	0.0240624052658244	0.0802011040836016	-0.0504229722071153	-0.0324364152557416	-0.0587955353683891	-0.175463784802626	-0.00623798708322447	0.067204568750496	-0.103726905059835	-0.0870751788181564	-0.0455266403247667	0.0146194610405082	-0.0494503618573282
idv375	-0.0208985658258568	0.013875151918491	-0.00947251613361422	0.0390449595353598	-0.0230444006891139	-0.0564352101150805	0.0189125851348202	-0.0203641441585403	0.017643450012035	0.0310447535695069	0.00792337900948472	0.0126519211925429	0.00383726185735281	0.010042212678363	0.0379815827163369	-0.0481166943170835	-0.0216820265386038	-0.0126129251167167	-0.0176476937766462	0.00047232424162206	-0.0123719881734915	-0.0611188576855082	-0.0846947494696643	-0.0130798617110044	0.0438099667761761	0.0475065787160689	-0.0280673097574952	0.00788932422616682	-0.0241718591305057	0.0260494130148971	-0.0330230343604688	-0.0338473608916222	-0.000640148870876259	0.00479362011832722	-0.0231803588943128	0.0111961351755976	-0.016716756607778	0.015332703206601	-0.00310879042639022	-0.102797791211752	-0.0128408038837757	-0.0808928709885226	0.0143065760561284	-0.0117192544798506	-0.0195276660157418	0.010742363851274	-0.032566550976398	-0.122441748265084	-0.0161032854860004	0.00584502055501193	-0.130361636369574	-0.132762610232882	-0.0325756476691258	-0.0424042782113287	-0.0258167838679448	0.0264611030891354	0.0106254727394999	0.01497153860106	0.0789929185787994	0.0739096151419665	0.0162953042435038	0.0277835736822658	0.051033914717146	0.121524711517319	-0.00887897287827585	0.026778767156368	0.0742988275282971	0.0325819352270116	0.0532206318515159	0.0418431413073662	0.023403925325203	0.0177988643541602	-0.028397487390114	0.0105998843480562
idv376	-0.0100903150836793	0.0640525147828232	0.0216728727073227	-0.0541194478818166	-0.116998433102859	-0.041412273271471	-0.0422514377743031	0.019104855715556	-0.0346911797517008	-0.0904736756408856	-0.0416384366731442	-0.166200690442454	-0.110165705992109	0.0336145145901742	-0.0249617589262867	0.00685551375230806	-0.0224688645826955	-0.0172911643601346	-0.000493536207481719	-0.0140153097475059	-0.0504946036434852	0.0721986388982166	0.00132497950620453	0.0214027360996419	0.0224974771907462	-0.0256897224285882	0.00493374910960478	0.179196275665653	-0.0384883986398313	0.0221184279126692	-0.108661574185447	-0.0997307609832691	-0.0518767789273555	0.0264928660316868	0.00294541360180657	-0.0240991570483046	0.00626615918954244	-0.145977183094343	-0.0274687986024965	-0.0369227893195185	0.055802876698343	0.0316372170670232	-0.00172657051013929	-0.0400949977326275	0.00690622813266298	-0.045793589422356	-0.00313840288848837	0.00962990129978955	0.00806418821453084	-0.101702149154824	-0.0778245934911217	-0.0514550976494767	0.0205983645264846	0.018082192905093	0.0279495941927436	-0.00247399246331154	0.00388394864461942	-0.0754730290722534	-0.106051873142188	-0.0131522275767468	0.0253634084275659	0.0312409078279673	0.0316267414915511	-0.0303477687836144	0.0146973795859782	0.0221670502192131	-0.0125822422846549	-0.0165746740664544	0.0120223950400477	-0.0487711367537363	-0.083353039177128	-0.0111463456019688	0.0178058847747049	0.0105039000608788
idv377	0.0592838251244966	-0.0158106889459921	0.062019974515622	0.00380242593994886	-0.0269795816115828	-0.0264099389752875	-0.00685691907276191	0.00187376810066405	-0.0475853189833434	-0.0415707355549153	-0.0193332925472919	-0.0448173162810979	-0.0289441793648236	-0.0239693738028804	0.00698239399686835	0.00506577649790018	-0.0493299263551063	-0.0238294021962575	-0.0219695742742576	0.0354573133548235	0.0119563305040114	-0.00434806398726871	0.0230223204228452	-0.0104252393542696	-0.0286939959295283	-0.0305061153590359	0.00551315794526992	0.0209119502442623	-0.0357083149550604	-0.0149544594573403	-0.0163957440160691	-0.0438774873557527	-0.090398786085329	-0.0340572480097538	-0.0202832508875678	0.0302398565337584	-0.0127763817836458	-0.0459302211979085	-0.00197397493600313	-0.00897227811152276	0.0340858084766783	-0.0574403948300371	0.0307043675817472	-0.0614553865592452	0.0206087353373045	-0.00538317370617587	0.0500675891239084	-0.00609849240504268	-0.0190353148700643	0.00185609096383784	0.0654304985807335	-0.0636510042436184	-0.0742688301439279	-0.0705011219310733	-0.0174424555508017	-0.0853588679314281	0.110792970374734	0.074165644932495	0.0581110903197331	-0.0154802800889094	-0.0479946465461486	0.01757389412085	0.0165822406065334	0.0325331857033859	0.0145778130073844	0.0607563948167644	-0.0668044795162885	-0.0877804097293766	-0.0309568444169432	-0.0968139658174413	-0.00278478465106915	-0.0280562938660028	0.0209020883553055	-0.013127719811373
idv378	-0.0644785548942632	-0.0152172471054371	0.115705185815656	-0.0658688163022937	-0.131450142405202	-0.0755670167576968	-0.130320118117822	-0.023928132965325	-0.134114775849849	-0.0188079433254485	-0.0341174412882809	-0.0541677953035169	-0.0843953539683783	-0.0232565470637062	-0.0488405105348555	-0.0213447881223898	-0.0736936456033772	-0.0674453098554505	-0.0600400099264653	-0.085300334885413	0.03444915867233	0.0388539886260915	0.0381485857035555	0.00520858444231838	0.0108728412996735	0.0491804218631946	0.0190874357491025	0.0504116193792302	-0.147584161803054	-0.0888220338843261	-0.0625582815833293	-0.0845031967439902	-0.0888472237588601	-0.112033451733969	-0.118948348874477	-0.056744617055306	-0.110963010611736	-0.124332847174286	-0.021871318187003	-0.0509224270342734	-0.0216920071346989	0.0324385230582648	-0.0197198619168676	-0.0239035792388079	0.0207509950157572	0.0429783974821602	0.0241645900056485	0.000666052978636887	-0.0316226602987632	0.0904149654148907	0.0037806408572655	0.0468363735245264	-0.01616624462536	0.0423297132807425	-0.0257872970980679	-0.0131418214439833	-0.00852878216846942	-0.0236225229766818	-0.0410541747547666	-0.0180240016023925	0.0842731784073179	0.0814051187789057	-0.029588278547747	-0.0596922229952195	-0.0188583171836002	-0.0419315586973653	-0.0540442053700443	-0.0867598364118462	-0.0761733567050984	-0.096795151405844	-0.0896964315248641	-0.0450759384204301	-0.0480765674152463	-0.0741459283136599
idv379	0.074809963616994	-0.0246875284128815	-0.00312623188794337	-0.0311164268983346	-0.0544532587965047	0.0515784584489636	-0.00722310426002363	0.0574932077747697	0.047039494890927	-0.0071117454076495	0.0213264058467108	-0.0671269305691352	-0.100539403999387	0.00995341700543687	-0.0539695090829836	0.0310145908942086	0.0422587154008555	-0.0134751596232577	-0.00655743046341316	-0.0149253260657386	-0.00423637537433961	-0.011194886458952	0.045566377100083	0.0387527169959688	-0.0596599577291236	-0.0263943872807443	0.0240275756852394	0.0469104218902041	-0.0446101584742427	0.025894340359745	0.0597136705664113	-0.0221147747507001	0.022599613667	-0.0239671909260766	0.0677214314353342	0.0282017221969005	0.0477387935717696	-0.101049762029601	-0.0564543411441378	-0.100247928327921	-0.0103163751679924	-0.0423012289555223	-0.0606019109639129	-0.018320576458269	-0.0137577300769516	-0.0114425018959447	-0.0203387476039879	0.0403776351119553	0.00034909656959559	0.00250474923128638	0.0369707881003484	-0.131404273730979	-0.0428402912608779	0.0122869692440981	-0.0205421907488458	0.0232762731253645	0.11620977741674	0.0386776471333561	0.0465398795203336	0.0966950013168522	0.0093808120499744	0.0343000058795348	0.0248390657112822	0.0447264001876647	-0.0477893656609937	0.049667646529595	0.0235711285172737	0.0195282236785646	0.0146553580485317	-0.0154378215318056	0.0465206739452781	0.0270385976577625	-0.0112676897723215	-0.0218219924095273
