	module	kME	kIN	cluster_name	HOMA.ir_estimate	HOMA.ir_p.value	HOMA.ir_p.adjust	HOMA.ir_BMI.adj.partial_estimate	HOMA.ir_BMI.adj.partial_p.value	HOMA.ir_BMI.adj.partial_p.adjust
L_14_SM.d18.1.16.0.	salmon4	0.68227528172809	0.100339824603021	L14	-0.122586534067277	0.0372693640137523	0.0649064868311074	-0.0485817712949304	0.411441491694653	0.548588655592871
L_198_unknown	maroon	0.885008532929761	2.10589595716346	L15	-0.291892954292043	4.39273166491877e-07	1.5642410318979e-06	-0.18041515904839	0.00211427411594104	0.00663836604144927
L_185_TG.53.8.	maroon	0.888216189110863	1.84830428447395	L15	-0.297642462722701	2.53219672054514e-07	9.35951192910355e-07	-0.20775526498204	0.000386413493718853	0.0015044365355454
L_302_unknown	maroon	0.854067275215751	1.68789892896402	L15	-0.375755187254978	4.00959094514354e-11	2.78762037138551e-10	-0.240275023973957	3.78231858450499e-05	0.000209703232913061
L_202_PC.40.5e.	maroon	0.84096717385407	1.67941185594835	L15	-0.324577722010931	1.62757176214385e-08	7.38732053698452e-08	-0.180240704921869	0.00213578739360862	0.00668196341714698
L_955_TG.51.7.	maroon	0.871577247164952	1.62673563334098	L15	-0.301164300917365	1.7962065184879e-07	6.84120395737129e-07	-0.157029851847386	0.00758785964816008	0.0191555188812341
L_251_PC.40.4e.	maroon	0.859719787471685	1.58802064186834	L15	-0.236086282844104	5.04529717848102e-05	0.000133929706919678	-0.14510888961267	0.0137040026462073	0.031674686855086
L_443_unknown	maroon	0.805609445291297	1.57997958663091	L15	-0.335150698643505	5.13567510593925e-09	2.52744460269819e-08	-0.218811391385403	0.000182084922058416	0.000801539656900362
L_999_TG.51.6.	maroon	0.793434566104222	1.13619637047505	L15	-0.369744258389079	8.59261671017476e-11	5.70237290766143e-10	-0.283311718705367	1.02096161501986e-06	8.81714174405223e-06
L_927_PC.40.4e.	maroon	0.818528797388937	1.11346413442571	L15	-0.295542144782468	3.10098095501209e-07	1.13659385631406e-06	-0.233403502731087	6.35742227191334e-05	0.000329532657408052
L_1083_TG.51.5.	maroon	0.795337012012945	1.10279819942928	L15	-0.355490999396998	4.92249474512679e-10	3.03669394135991e-09	-0.253237184748933	1.36137674220375e-05	8.70486150489403e-05
L_585_TG.52.2.	maroon	0.803497991146423	1.09595662542918	L15	-0.323815846850944	1.76564703312827e-08	7.89136122969573e-08	-0.178944809335972	0.00230194994605626	0.0071254705044003
L_868_TG.53.7.	maroon	0.792549355164361	1.02720557882929	L15	-0.328137119183447	1.10923829725314e-08	5.16857844890294e-08	-0.165100430658197	0.00497012164154887	0.01360570799374
L_862_TG.53.7.	maroon	0.723057681227214	0.837787870665959	L15	-0.237527701894749	4.52302453862151e-05	0.000121538941589952	-0.243309795776818	2.99242008209983e-05	0.000170218181293471
L_67_PE.40.4.	maroon	0.701721882646762	0.659680148413443	L15	-0.163188784064177	0.00542165433989193	0.0109180901189548	-0.056298579973778	0.341087460156713	0.481147528337005
L_822_unknown	maroon	0.697025983443717	0.636916910790502	L15	-0.318613306581178	3.06044560781329e-08	1.31419134923747e-07	-0.174768365353186	0.00292077046691263	0.00861479774079281
L_402_PC.38.3e.	maroon	0.633124034773158	0.524344871931206	L15	-0.129033495305184	0.0282901438520133	0.0504728432064433	-0.0982686055021417	0.0960221948623525	0.179350624092582
L_474_TG.44.1.	floralwhite	0.934013511748041	1.38770606491	L16	-0.191416718901364	0.00107443844755256	0.00246389549752891	-0.0300684440878254	0.611331214405954	0.741725960968997
L_400_TG.46.1.	floralwhite	0.93222554734918	1.36443389681677	L16	-0.208332188091728	0.000363165065836365	0.000878819330587446	-0.0138920623619215	0.814408871987364	0.882616157809755
L_865_TG.46.6.	floralwhite	0.922189577623872	1.30658140982571	L16	-0.184592924210183	0.00162374839569219	0.0036193475690238	-0.00735739726451489	0.901063618255522	0.936296145568871
L_304_TG.49.2.	floralwhite	0.870211605099578	0.922052892189205	L16	-0.272364275689069	2.61097201230041e-06	8.43989477038805e-06	-0.0691653775668563	0.241971838421407	0.37318191981893
L_405_unknown	floralwhite	0.834029101153726	0.795739100840105	L16	-0.132172032937805	0.0246365978296503	0.044719126483367	0.0629573587285308	0.286951984913313	0.426050743701801
L_1006_TG.46.2.	floralwhite	0.809940796509793	0.499125389465134	L16	-0.311157725110249	6.61108387504249e-08	2.7317497521402e-07	-0.16662407086191	0.00457893519963355	0.0126935039078449
L_660_unknown	floralwhite	0.786379324020525	0.39800008635827	L16	-0.151833287270545	0.00973837150838013	0.0189153291382284	-0.0779085962578431	0.187367287570955	0.306219671477904
L_1122_unknown	cyan	0.963290647407418	4.26001717743481	L17	-0.166857873350814	0.00445151937462893	0.00908981578595557	0.02514046036431	0.670939140664812	0.785427195901083
L_1374_unknown	cyan	0.951191565607409	4.00907677984632	L17	-0.180515412131283	0.00206438239732303	0.00449850492550988	0.0145183066424266	0.806204603153472	0.875136595244661
L_475_unknown	cyan	0.933607277248373	3.49062573368523	L17	-0.145040335713494	0.0135846025901819	0.0258698084108681	0.0361185319040911	0.541540354255004	0.676732311451332
L_15_LysoPC.16.0.	cyan	0.943691176555633	3.46552725986504	L17	-0.14107475436329	0.0163999441488723	0.0308290795588243	0.0785711446033093	0.183632274582177	0.301283785145068
L_239_LysoPE.18.2.	cyan	0.945387927078932	3.45827014179115	L17	-0.167289677228626	0.00434830577833218	0.00889980341546493	0.0508189240975346	0.390213410437862	0.527510721517851
L_1467_unknown	cyan	0.909374311197231	2.99305382285114	L17	-0.15331400644371	0.0090411678447888	0.0176393386014142	0.0173534096236529	0.76933989529732	0.847586472900664
L_46_LysoPC.18.0.	cyan	0.874709792745318	1.96222802872207	L17	-0.1679192253938	0.00420169049271692	0.00866042558028241	-0.00121484891029235	0.983622961067831	0.990406567695885
L_1124_unknown	cyan	0.810433094255471	1.4268298798715	L17	-0.04111912122852	0.486247166439753	0.595619650516936	0.0947500506507731	0.108586148139529	0.198583435845987
L_345_unknown	cyan	0.787032385162642	1.03579546629542	L17	-0.284198836001517	9.01057542282307e-07	3.0594046784469e-06	-0.0724015962874616	0.220590101793384	0.35006690067211
L_470_unknown	cyan	0.772913089790831	0.916569847818044	L17	-0.375369150608455	4.21274040484256e-11	2.88309421456412e-10	-0.20228824787877	0.000552767695230957	0.002039798668766
L_656_unknown	cyan	0.726100313974743	0.767504602149867	L17	-0.170145651955029	0.00371827680539351	0.00771850825005857	-0.0272887100940269	0.644671882440054	0.764037503821712
L_675_unknown	cyan	0.640428650179269	0.446350685360633	L17	0.0106361553105488	0.857124226062054	0.894923506591608	0.115382242109413	0.0504505822855318	0.102778395539828
L_428_unknown	cyan	0.626918665104526	0.367930141473571	L17	-0.244386568214255	2.66407255568449e-05	7.36191658921013e-05	-0.118098340027561	0.0452318365346636	0.0943406876294413
L_248_LysoPC.20.3.	cyan	0.647642153658955	0.333444493729292	L17	-0.0456732094767097	0.439236423809678	0.545001568353085	0.00304687099966457	0.958941156232966	0.982494096912373
L_548_LysoPE.18.0.	cyan	0.594199831811073	0.199922865435299	L17	-0.093447234363557	0.112923483525874	0.175391793561464	-0.0113465563233778	0.847956688646417	0.903661872572094
L_90_PE.36.1.	magenta	0.873578146440571	2.58358953439574	L18	-0.348999763337519	1.0596432387508e-09	5.95030434067754e-09	-0.218202839085055	0.000189973659519643	0.000815769243819641
L_4878_PE.36.1.	magenta	0.873578146440571	2.58358953439574	L18	-0.348999763337519	1.0596432387508e-09	5.95030434067754e-09	-0.218202839085055	0.000189973659519643	0.000815769243819641
L_209_PE.38.2.	magenta	0.899103280368559	2.37760265042826	L18	-0.356498127220305	4.36358269148199e-10	2.73035602695588e-09	-0.216108262416498	0.000219636164535544	0.000920580287718357
L_104_PC.34.2e.	magenta	0.783879739166969	2.2193286950564	L18	-0.202111326925787	0.000546745414064459	0.00129796472281969	-0.0958203073433364	0.104634603627766	0.192562841970426
L_3221_PC.34.2e.	magenta	0.783879739166969	2.2193286950564	L18	-0.202111326925787	0.000546745414064459	0.00129796472281969	-0.0958203073433364	0.104634603627766	0.192562841970426
L_75_PC.34.3e..PE.37.3e.	magenta	0.882675778709542	2.16331385810337	L18	-0.429502084559968	2.1121402375216e-14	2.93688071122050e-13	-0.252262561010114	1.47295700781786e-05	9.28280819315431e-05
L_175_PE.38.3.	magenta	0.829351119074236	2.13094944980447	L18	-0.228180242373914	9.07756330717941e-05	0.000236665043365749	-0.116645536464613	0.0479639732962671	0.0990953787913443
L_181_PE.38.3.	magenta	0.878228978184452	2.11387051330148	L18	-0.429558298659269	2.09400372572883e-14	2.93688071122050e-13	-0.22507254106431	0.000116897902803877	0.000538960857137875
L_465_PE.38.2.	magenta	0.850922846563339	1.67955142228941	L18	-0.542419296077673	1.65546108311091e-23	1.45018390880515e-20	-0.296041397855651	3.09935526727884e-07	3.23218477873365e-06
L_154_PC.31.1..PE.34.1.	magenta	0.851800844107532	1.53835468903849	L18	-0.331535087371689	7.65689002502625e-09	3.70576555907348e-08	-0.162789772658424	0.00562088946488578	0.0149662588791488
L_120_PC.33.2..PE.36.2.	magenta	0.837850647872048	1.47061579507825	L18	-0.40300236017384	1.03473789424508e-12	1.01846111838055e-11	-0.23329848446087	6.40731449782679e-05	0.000330165147064487
L_162_PE.34.0.	magenta	0.800772075077605	1.3248663939141	L18	-0.217491852723307	0.000194513696125119	0.000484073857402286	-0.135927953974583	0.0210291167490525	0.0464017790230983
L_350_PE.36.0.	magenta	0.79058327489057	1.19906639820889	L18	-0.232580612421362	6.56267394106108e-05	0.00017315971001113	-0.113389003892489	0.0545919314555974	0.110190165795169
L_2736_unknown	magenta	0.705541291335704	0.819388262207761	L18	-0.338778746662954	3.42197731012599e-09	1.73274689229501e-08	-0.209692191872559	0.000339625713069313	0.00134014470562486
L_300_PC.36.5.	magenta	0.711037215060824	0.74448686827565	L18	-0.324145918133119	1.70449241548938e-08	7.65710438958304e-08	-0.165463580795665	0.00487424995856631	0.0133873786714149
L_734_PC.30.0e.	magenta	0.689185305377344	0.591295365492312	L18	-0.273841263837943	2.29248422492168e-06	7.46548766182672e-06	-0.139719540460661	0.0176702764503715	0.0393871810954845
L_866_PE.32.1.	magenta	0.658567835088183	0.494893129310068	L18	-0.284828632901643	8.50275035946286e-07	2.9095348886287e-06	-0.163314975833197	0.00546660108931773	0.0145998248604949
L_385_PE.40.7e.	magenta	0.652585711898321	0.492713933668267	L18	-0.236796421133938	4.78126438108542e-05	0.000128085247640086	-0.106088137011227	0.0722369765202388	0.139999096087897
L_398_PE.40.8e.	magenta	0.658055832904367	0.457222957802912	L18	0.0166545462250278	0.778005008270547	0.844525882583642	0.00501524907887912	0.93246651754483	0.959859775992093
L_384_unknown	lightsteelblue1	0.832799281763542	0.463370921204026	L19	-0.298543878191128	2.32013610860878e-07	8.68563773992004e-07	-0.2353017014036	5.5163189666174e-05	0.000292866388773142
L_569_unknown	lightsteelblue1	0.844021706163178	0.430187017830531	L19	-0.380253558873773	2.24327593760696e-11	1.66534722147771e-10	-0.240087667165135	3.83703615701412e-05	0.000211398973178891
L_266_unknown	lightsteelblue1	0.822878170236966	0.408528365825541	L19	-0.144427452790148	0.0139898471441893	0.0264272822076027	-0.171488329154705	0.00350871644046966	0.00997933636964748
L_320_unknown	lightsteelblue1	0.807301452554767	0.383375424142819	L19	-0.2728868678246	2.49373635368941e-06	8.09078905863676e-06	-0.0992074004887182	0.0928734212821194	0.175165914639899
L_1865_unknown	lightsteelblue1	0.775733790272648	0.352496954306981	L19	-0.257514550280517	9.25968408168314e-06	2.74036596471433e-05	-0.178101642278823	0.00241629992536852	0.00740205512750852
L_395_PC.40.3e.	lightsteelblue1	0.785303344613896	0.28369952118979	L19	-0.343924326628561	1.90665253699642e-09	1.01225916509628e-08	-0.26056758868594	7.45092531284447e-06	5.39422361491881e-05
L_11_SM.d18.1.24.1.	lightsteelblue1	0.727181824401876	0.257823072979512	L19	-0.069865419707043	0.236408296679357	0.328720107763677	0.0493183695041391	0.404377856460609	0.542076219740984
L_413_unknown	lightsteelblue1	0.710350355858325	0.149912333973041	L19	-0.167399618077701	0.00432237380242857	0.00886744602090732	-0.141300803450484	0.0164140286939338	0.037250489989342
L_819_unknown	darkturquoise	0.878599073054427	1.42408342908021	L20	-0.27020998226411	3.15219381770907e-06	1.00448675666289e-05	-0.164270490062228	0.00519562347670826	0.0140042035864506
L_768_unknown	darkturquoise	0.862956362843561	1.28432201022274	L20	-0.299964900975655	2.02008991194539e-07	7.59484447581186e-07	-0.186825527822418	0.00144837584960434	0.00466462222151987
L_894_unknown	darkturquoise	0.849416778994608	1.16968148977491	L20	-0.343471380279773	2.00824701433495e-09	1.059773725637e-08	-0.211148108401993	0.000307989096459164	0.00123760756191848
L_1365_unknown	darkturquoise	0.851250623676148	1.16807037554329	L20	-0.316698047445722	3.73756284497861e-08	1.56655744124463e-07	-0.189170390142427	0.00125735803218312	0.00412526455502775
L_486_unknown	darkturquoise	0.84273867522994	1.0696629709724	L20	-0.26442465600027	5.18627759936735e-06	1.60536366680064e-05	-0.153879300063773	0.00890556754524045	0.0219754286468469
L_1235_unknown	darkturquoise	0.803122942399363	0.971700049116404	L20	-0.192053480380164	0.00103308445778505	0.00238153153952553	-0.147951568968874	0.0119454710302679	0.0284354147350943
L_670_unknown	darkturquoise	0.793439379336695	0.949108218825481	L20	-0.441800038089216	3.08044165656975e-15	5.86623237207631e-14	-0.227821241140071	9.58516502173706e-05	0.000457373104081267
L_360_unknown	darkturquoise	0.810071267285024	0.575992136349482	L20	-0.346367898803459	1.43885654694234e-09	7.8777395945093e-09	-0.198630927985816	0.000698773735478934	0.00248831622877864
L_565_unknown	darkturquoise	0.736070387917891	0.556657231788747	L20	-0.161299393363797	0.00599190514531626	0.0120112331974761	-0.107005816334015	0.0697915851854162	0.135860952494277
L_238_unknown	darkturquoise	0.725948627291227	0.395556365890549	L20	-0.116860655457122	0.0471637377876167	0.0799137994235052	-0.0213826430045348	0.717846290143251	0.813364046939621
L_825_SM.d18.1.26.2.	darkturquoise	0.72337154124466	0.349534617136303	L20	-0.255201315220811	1.12019160207128e-05	3.24929749474981e-05	-0.125163607870606	0.033735796987829	0.0713829907278701
L_516_unknown	darkturquoise	0.587417556697871	0.202967689709028	L20	-0.0912732908773383	0.121585120253956	0.188177677283508	0.0355541273932469	0.547880262645133	0.682461839304331
L_1247_unknown	darkturquoise	0.527358786979282	0.160592845999387	L20	-0.266721225818148	4.26202653533721e-06	1.33340544462693e-05	-0.110984342600383	0.0599595625707493	0.119374038209037
L_813_unknown	darkgrey	0.925841570267854	1.91995976868841	L21	-0.182555038743067	0.00183189729676619	0.00403201515569643	-0.15814799534117	0.00716380782437676	0.0184202730568723
L_338_unknown	darkgrey	0.88353252585548	1.87564841954384	L21	-0.290328908909739	5.09226953975299e-07	1.79149723567214e-06	-0.257106216706235	9.92653997716425e-06	6.58761289393628e-05
L_308_unknown	darkgrey	0.899555067586506	1.76879737954813	L21	-0.178826750537697	0.00227690233032088	0.00491272522502732	-0.171856687705928	0.00343772590733911	0.00982294850445268
L_335_unknown	darkgrey	0.895208745017617	1.75888967897904	L21	-0.172826517274762	0.00320324859273889	0.00676155606563679	-0.158130034238338	0.00717044875844	0.0184202730568723
L_1416_unknown	darkgrey	0.86681792477802	1.72488691165741	L21	-0.304140165890949	1.33901266532832e-07	5.21322264367827e-07	-0.274752978592891	2.20299880623401e-06	1.73858284167657e-05
L_534_unknown	darkgrey	0.814927220426086	1.1605282905305	L21	-0.13145816362368	0.0254297948744846	0.0459309284743268	-0.149575024239127	0.01103315555389	0.0267729758038992
L_468_unknown	darkgrey	0.807553248265649	1.04319252255647	L21	-0.0108142495366509	0.854758125918741	0.894118992970826	-0.0499207993546881	0.398654844038029	0.535616017449867
L_271_unknown	darkgrey	0.814840856783256	0.874402189593558	L21	-0.088441443441343	0.133632756043593	0.205372446130153	-0.0925610789537931	0.117033215939734	0.208895923858779
L_343_unknown	darkgrey	0.800356935644738	0.759102120405714	L21	0.0679479219570133	0.249551375281272	0.34426299960062	-0.0287602676588914	0.626927566450851	0.752313079741022
L_399_unknown	darkgrey	0.750322583193964	0.672288713866	L21	-0.292526730951412	4.13637220755419e-07	1.48502543189241e-06	-0.213605091080779	0.000260748013789887	0.00106736102841094
L_960_TG.56.4.	darkgrey	0.674725263494966	0.588324033590127	L21	-0.151376609897468	0.00996281314304705	0.0192658373362234	-0.134507662380541	0.0224228137265281	0.0492290346477158
L_267_TG.54.2.	darkgrey	0.377310932428825	0.0426798666390333	L21	0.145207236866726	0.0134760486361867	0.0257189947827878	0.061127740375063	0.301216702821795	0.441978607339635
L_355_unknown	violet	0.837064919933346	1.18195353714447	L22	-0.257042202605422	9.62822336007181e-06	2.83030995416876e-05	-0.173495902630375	0.00313732467694176	0.00910031926159266
L_319_unknown	violet	0.858480720536716	1.14478159743362	L22	-0.129560564669863	0.0276459431139207	0.049424175852642	-0.117409557368562	0.0465104400747349	0.0967770677089496
L_280_unknown	violet	0.895105646484668	1.04707892890558	L22	-0.103131232275336	0.0800661154582128	0.12892999474521	-0.0573509197976088	0.33212470146367	0.473845665280415
L_359_unknown	violet	0.817346738654938	1.03670480592229	L22	-0.0260400621936192	0.659330794222096	0.749122925730942	0.0129026903735804	0.8274114118642	0.889340364163238
L_233_unknown	violet	0.817212165998412	0.940283444511401	L22	0.00499808013868166	0.932579676421365	0.956603977219105	-0.00667226868241383	0.910235922289999	0.942513791874751
L_357_unknown	violet	0.806986054047412	0.847172496867531	L22	-0.0574458347859464	0.330478428036752	0.43246400295856	-0.0234727786658833	0.691611910852465	0.797173728824684
L_370_unknown	violet	0.762765419044139	0.701596984562402	L22	-0.326313145775616	1.35089543771286e-08	6.26129313987548e-08	-0.210923750141875	0.000312678448927935	0.00125071379571174
L_457_unknown	violet	0.786603853796595	0.60267179493659	L22	-0.214798799390894	0.000234347228499555	0.000578276541311577	-0.177056650359288	0.00256518907622003	0.00774864010609914
L_606_unknown	violet	0.792228261975165	0.514240320946208	L22	-0.0150653786125048	0.79871077916916	0.858676865027803	-0.0400209710376821	0.498725938020156	0.637786747015557
L_1325_unknown	violet	0.760677262327553	0.385008265186518	L22	-0.0172435505929186	0.770369486153537	0.840403075803858	0.0153195571561234	0.79573859615694	0.865921751842832
L_1417_unknown	paleturquoise	0.894904506607218	1.14353556132264	L23	-0.0760303155086367	0.197474611551897	0.282659738103696	-0.0275954957599098	0.640955511888148	0.76383875321918
L_533_unknown	paleturquoise	0.894464396953287	1.10679860404665	L23	-0.0585917567128354	0.320906854950605	0.423365067675798	-0.052672766828903	0.373134448970797	0.509931009825926
L_1501_unknown	paleturquoise	0.885005070973006	1.0971045162421	L23	-0.0531051611271361	0.368381046090862	0.471310115201463	-0.0247932435446519	0.675223542703075	0.787610949943933
L_711_unknown	paleturquoise	0.574684325847266	1.04596581672911	L23	0.0608415643596143	0.302644358296871	0.403525811062494	0.0401509705647353	0.497331146926237	0.637786747015557
L_2018_unknown	paleturquoise	0.574684325847266	1.04596581672911	L23	0.0608415643596143	0.302644358296871	0.403525811062494	0.0401509705647353	0.497331146926237	0.637786747015557
L_848_unknown	paleturquoise	0.860320563045028	0.849839924113879	L23	-0.0704969577518381	0.232188107707908	0.323880226675363	-0.0483182471342475	0.413986151071983	0.549620687165861
L_690_unknown	paleturquoise	0.843951293941876	0.767198075055429	L23	-0.0975630516251657	0.0978565555325462	0.153624269975825	-0.0600945723288357	0.309475946873948	0.448842598446322
L_246_unknown	paleturquoise	0.757410881833181	0.271667954167945	L23	0.00272091164711052	0.963266319666829	0.976645018551091	0.0207510228817003	0.725841350897155	0.817271238285229
L_147_unknown	paleturquoise	0.723520158736189	0.227805366752714	L23	-0.208493119606097	0.000359284404155844	0.000871836947480664	-0.175227553777279	0.00284601784879037	0.00845122588318768
L_2517_unknown	paleturquoise	0.584179167706106	0.0729478547305247	L23	0.0410641508039829	0.486830673253569	0.595619650516936	0.0415174715962743	0.48279557320394	0.622870282955304
L_809_unknown	steelblue	0.919911746268954	2.65995076693729	L24	-0.120786190479949	0.040171148666472	0.0685963474304667	-0.0678034826521379	0.251390108137817	0.382987364745613
L_3712_unknown	steelblue	0.919911746268954	2.65995076693729	L24	-0.120786190479949	0.040171148666472	0.0685963474304667	-0.0678034826521379	0.251390108137817	0.382987364745613
L_2609_unknown	steelblue	0.919911746268954	2.65995076693729	L24	-0.120786190479949	0.040171148666472	0.0685963474304667	-0.0678034826521379	0.251390108137817	0.382987364745613
L_531_unknown	steelblue	0.869538135553265	1.22986759980019	L24	-0.0678392247827023	0.250311336099175	0.344768444061128	-0.0297217349123142	0.615448095800779	0.743631078512389
L_547_unknown	steelblue	0.874364097722272	1.18432966917434	L24	-0.0159195344399275	0.787563197868949	0.852787838483559	0.0104772790867267	0.859479396354928	0.913472486719646
L_808_unknown	steelblue	0.796518594806131	0.642831291856813	L24	-0.12350063501829	0.0358652738656077	0.0625856173431721	-0.0841834955796181	0.15416912038742	0.261728971820503
L_1491_unknown	steelblue	0.795063383610925	0.628305259206416	L24	-0.13613114717924	0.0206136592530048	0.0381766712592646	-0.0522250385705854	0.377216488801658	0.51311418034187
L_1159_unknown	steelblue	0.779015362644353	0.578283952181297	L24	-0.177627350595987	0.00243975638602173	0.00523830047587019	-0.0856329987189037	0.147174557470679	0.25180646942249
L_1208_unknown	steelblue	0.707791287158783	0.256894505982286	L24	-0.0548589912783178	0.352753830538534	0.455327703990454	-0.0527676175311498	0.372273179396068	0.509931009825926
L_723_unknown	steelblue	0.386827182170661	0.0246628149393051	L24	-0.0099951653375527	0.865650631255115	0.901301679607032	-0.0502601552203611	0.395452476470914	0.532129599675147
L_1185_unknown	royalblue	0.935123322784633	3.15188941701927	L25	-0.031156788904718	0.597847814204975	0.700153322518126	0.0130867578943563	0.824988677345584	0.887825652769941
L_1211_unknown	royalblue	0.935640056419595	3.15049876832586	L25	-0.015052195660014	0.798883156390022	0.858676865027803	0.0273487813993499	0.643943485214711	0.764037503821712
L_1213_unknown	royalblue	0.935845490612519	3.13183341417329	L25	-0.0210593935016235	0.721467907273042	0.801021402751818	0.0181779465246122	0.758711122932105	0.843440283868685
L_1749_unknown	royalblue	0.88942729454552	2.46361064108555	L25	-0.0260502603266781	0.659205760233489	0.749122925730942	0.0491441607259619	0.406041888926324	0.543042281983908
L_1548_unknown	royalblue	0.908623638157607	2.25299812763463	L25	-0.0585233546008548	0.321473091548561	0.423474328115096	-0.012645258707907	0.830802517624674	0.89079927226342
L_1176_unknown	royalblue	0.806459848309038	0.943010941828026	L25	0.0546953236794698	0.354194260422776	0.456285547250518	0.0709827402523862	0.229792492599508	0.360749504511055
L_1151_unknown	royalblue	0.482239664345559	0.814760788206601	L25	0.0238885048531396	0.68591691798655	0.77331173765279	-0.0213184648355086	0.718657274350761	0.813364046939621
L_1135_unknown	royalblue	0.42807948788274	0.811773205829019	L25	0.0202485175559629	0.731772916920068	0.808364533697326	-0.0244863140319948	0.679019570905246	0.788977399112065
L_665_unknown	royalblue	0.72119276708278	0.626294562345211	L25	-0.0377281176189527	0.522936247716777	0.632723968231901	0.0233104048941104	0.693637289925577	0.798457642542452
L_1189_unknown	royalblue	0.540817852074244	0.493408763429426	L25	-0.0620558883984838	0.293078725127814	0.392891410128083	-0.00966839482792196	0.870228422148314	0.917352704936129
L_900_unknown	royalblue	0.626644550987846	0.16430273608962	L25	0.00209210968679464	0.971751403741059	0.98183878855498	0.0442549239307081	0.454380922604643	0.591709487599998
L_574_unknown	royalblue	0.439878865412577	0.0362385776662932	L25	0.102103210716007	0.083137771377835	0.133142025095034	0.112693242120581	0.0561023502300165	0.112719400920859
L_179_unknown	royalblue	0.364872483628283	0.0200097030914563	L25	-0.111966049058746	0.0572816242471785	0.0955784816010065	-0.0765072599026171	0.19545033362516	0.316399083897429
L_478_unknown	yellow	0.944628006738807	4.86051211239329	L26	0.0405460358975992	0.492348866926752	0.601530833232685	0.0722443580994639	0.221596764598288	0.351028509562568
L_524_unknown	yellow	0.908892786674497	4.57867634716422	L26	0.00272240405682646	0.963246185560931	0.976645018551091	0.0336186408767794	0.569894626259132	0.703137595215493
L_171_unknown	yellow	0.903831673015387	4.28141987441051	L26	-0.0859252406602688	0.145090288852273	0.220658147629498	-0.000648311252425785	0.991259860381985	0.994666251654775
L_317_Cer.d18.1.22.6.	yellow	0.901784992540215	4.24981203851775	L26	0.0621232955706537	0.292553716744757	0.392891410128083	0.102174561364607	0.083460389834152	0.158937611945037
L_835_PC.40.1.	yellow	0.902313581400375	4.18560558437432	L26	-0.0282687273694223	0.632236529118065	0.728735788825559	0.018748594579853	0.751381461305456	0.837417506493103
L_156_unknown	yellow	0.889064465991954	4.16017400920419	L26	-0.0995302963657267	0.091242809264662	0.144798371224355	-0.0110504609927569	0.851878080913154	0.906737787217404
L_513_unknown	yellow	0.906244080385931	3.81826209765429	L26	0.124147345895197	0.0348992310422924	0.0611434527860963	0.0875171803505388	0.138446541005251	0.240633273651984
L_519_unknown	yellow	0.879208661716608	3.76314747640729	L26	-0.07051586160824	0.23206260986237	0.323880226675363	-0.0277888121331356	0.638618279125048	0.762165684623354
L_806_PC.40.0.	yellow	0.880653597837642	3.4173068887953	L26	0.0640139299457965	0.278084097358274	0.375420893093684	0.116285766460644	0.0486614674170941	0.100224969348411
L_66_unknown	yellow	0.867873501623477	3.08010712924554	L26	0.0387190776703365	0.512070234673121	0.623018785518964	0.0550403391073712	0.35200410635285	0.493368955464155
L_169_unknown	yellow	0.845351453119037	2.51507327577828	L26	0.0320360669623591	0.587548428051961	0.692661417996161	0.0302291393806092	0.609427217410516	0.740441390362846
